Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11505,Delhi_Warehouse,Pune,BlueDart,2025-08-07,2025-08-09,11.0,251.44,Delivered,92,2
SH11506,Hyderabad_Warehouse,Hyderabad,XpressBees,2025-03-30,2025-04-06,13.3,1085.52,In Transit,2226,7
SH11507,Hyderabad_Warehouse,Delhi,XpressBees,2025-11-30,2025-12-05,14.0,1066.37,Delivered,2101,5
SH11508,Hyderabad_Warehouse,Mumbai,BlueDart,2025-06-25,2025-07-01,15.7,972.49,Delivered,2039,6
SH11509,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-11-12,2025-11-14,33.1,392.53,Delivered,192,2
SH11510,Mumbai_Warehouse,Hyderabad,Ecom Express,2025-09-07,2025-09-11,12.9,487.55,Delivered,906,4
SH11511,Ahmedabad_Warehouse,Bengaluru,BlueDart,2025-05-02,2025-05-09,19.7,1244.16,Delivered,2430,7
SH11512,Ahmedabad_Warehouse,Chennai,BlueDart,2025-03-25,2025-03-30,35.8,979.16,Delivered,1468,5
SH11513,Ahmedabad_Warehouse,Pune,FedEx,2025-09-29,2025-10-02,26.1,459.68,Delivered,364,3
SH11514,Delhi_Warehouse,Hyderabad,DHL,2025-05-01,2025-05-02,4.3,350.63,Delivered,395,1
SH11515,Pune_Warehouse,Nashik,DHL,2025-04-01,2025-04-03,5.6,456.31,Delivered,694,2
SH11516,Ahmedabad_Warehouse,Chennai,BlueDart,2025-12-06,2025-12-12,23.1,1208.99,Delivered,2433,6
SH11517,Pune_Warehouse,Ahmedabad,Ecom Express,2025-06-26,2025-06-27,12.4,414.14,Delivered,465,1
SH11518,Hyderabad_Warehouse,Nagpur,FedEx,2025-01-18,2025-01-24,5.0,1078.69,Delivered,2262,6
SH11519,Ahmedabad_Warehouse,Pune,FedEx,2025-06-30,2025-07-05,11.8,893.54,Delivered,1711,5
SH11520,Ahmedabad_Warehouse,Hyderabad,FedEx,2025-06-18,2025-06-25,23.6,1249.13,Delivered,2309,7
SH11521,Bengaluru_Warehouse,Mumbai,Delhivery,2025-11-12,2025-11-18,13.9,1080.48,Delivered,2074,6
SH11522,Ahmedabad_Warehouse,Delhi,FedEx,2025-09-17,2025-09-21,18.4,561.23,Delivered,864,4
SH11523,Hyderabad_Warehouse,Surat,FedEx,2025-03-11,2025-03-17,14.8,1068.95,In Transit,2079,6
SH11524,Ahmedabad_Warehouse,Nagpur,DHL,2025-02-24,2025-02-26,10.6,430.1,Delivered,464,2
SH11525,Delhi_Warehouse,Mumbai,FedEx,2025-08-09,2025-08-12,20.9,539.4,Delivered,763,3
SH11526,Bengaluru_Warehouse,Bengaluru,FedEx,2025-01-18,2025-01-21,4.6,301.44,Delivered,569,3
SH11527,Hyderabad_Warehouse,Kolkata,Ecom Express,2025-04-27,2025-05-01,9.6,316.13,Delivered,376,4
SH11528,Pune_Warehouse,Nashik,XpressBees,2025-02-20,2025-02-22,29.3,380.27,Delivered,270,2
SH11529,Pune_Warehouse,Chennai,BlueDart,2025-01-08,2025-01-09,5.7,247.48,Delivered,509,1
SH11530,Delhi_Warehouse,Delhi,DHL,2025-12-02,2025-12-03,17.8,356.83,Delayed,344,1
SH11531,Delhi_Warehouse,Hyderabad,DHL,2025-02-02,2025-02-05,13.2,684.31,Delivered,982,3
SH11532,Hyderabad_Warehouse,Kolkata,FedEx,2025-01-04,2025-01-05,12.3,276.51,Delayed,224,1
SH11533,Ahmedabad_Warehouse,Nagpur,BlueDart,2025-12-07,2025-12-11,31.2,439.02,Delivered,200,4
SH11534,Mumbai_Warehouse,Delhi,Delhivery,2025-03-10,2025-03-17,35.2,1301.96,Delivered,2476,7
SH11535,Pune_Warehouse,Mumbai,FedEx,2025-10-26,2025-10-28,8.0,282.98,Delivered,264,2
SH11536,Ahmedabad_Warehouse,Nashik,BlueDart,2025-01-12,2025-01-13,15.8,316.46,Delivered,231,1
SH11537,Bengaluru_Warehouse,Hyderabad,FedEx,2025-02-26,2025-03-01,3.6,125.69,Delivered,123,3
SH11538,Pune_Warehouse,Pune,Delhivery,2025-02-10,2025-02-11,30.0,501.98,Delivered,374,1
SH11539,Bengaluru_Warehouse,Kolkata,Ecom Express,2025-09-15,2025-09-18,17.2,799.62,Delivered,1343,3
SH11540,Ahmedabad_Warehouse,Mumbai,DHL,2025-08-15,2025-08-20,5.4,939.97,Delivered,2077,5
SH11541,Delhi_Warehouse,Ahmedabad,BlueDart,2025-06-23,2025-06-29,10.0,960.67,Delivered,1851,6
SH11542,Delhi_Warehouse,Surat,Delhivery,2025-03-30,2025-04-04,7.4,826.98,Delivered,1472,5
SH11543,Bengaluru_Warehouse,Bengaluru,Ecom Express,2025-02-02,2025-02-05,9.6,257.42,Delivered,258,3
SH11544,Ahmedabad_Warehouse,Ahmedabad,Delhivery,2025-07-27,2025-08-03,3.9,883.59,In Transit,1948,7
SH11545,Bengaluru_Warehouse,Mumbai,Delhivery,2025-03-26,2025-03-28,41.0,477.95,Delivered,141,2
SH11546,Ahmedabad_Warehouse,Nagpur,Ecom Express,2025-08-04,2025-08-10,8.2,867.02,Delivered,1596,6
SH11547,Hyderabad_Warehouse,Surat,BlueDart,2025-09-08,2025-09-11,17.8,606.11,Delivered,1053,3
SH11548,Delhi_Warehouse,Chennai,Delhivery,2025-11-07,2025-11-11,23.5,,Delivered,2212,4
SH11549,Delhi_Warehouse,Pune,FedEx,2025-06-30,2025-07-03,35.2,679.17,Delivered,803,3
SH11550,Hyderabad_Warehouse,Bengaluru,BlueDart,2025-01-02,2025-01-06,18.2,925.89,Delivered,1614,4
SH11551,Mumbai_Warehouse,Nagpur,DHL,2025-04-13,2025-04-16,14.7,647.67,Delivered,1128,3
SH11552,Pune_Warehouse,Chennai,BlueDart,2025-11-08,2025-11-11,18.7,765.94,Delivered,1329,3
SH11553,Pune_Warehouse,Bengaluru,DHL,2025-07-14,2025-07-20,7.9,1217.92,Delivered,2350,6
SH11554,Hyderabad_Warehouse,Surat,FedEx,2025-08-14,2025-08-20,8.4,828.22,In Transit,1796,6
SH11555,Hyderabad_Warehouse,Nashik,BlueDart,2025-06-17,2025-06-22,14.4,676.82,In Transit,1066,5
SH11556,Hyderabad_Warehouse,Nagpur,Delhivery,2025-03-01,2025-03-03,2.9,681.19,Delivered,1146,2
SH11557,Mumbai_Warehouse,Hyderabad,XpressBees,2025-11-24,2025-11-28,10.8,955.42,Delivered,1776,4
SH11558,Pune_Warehouse,Nagpur,DHL,2025-10-10,2025-10-13,12.6,491.05,Delivered,898,3
SH11559,Pune_Warehouse,Jaipur,XpressBees,2025-12-30,2026-01-02,54.0,662.13,Delivered,461,3
SH11560,Mumbai_Warehouse,Hyderabad,FedEx,2025-11-09,2025-11-13,38.1,864.83,Delivered,1196,4
SH11561,Pune_Warehouse,Chennai,Ecom Express,2025-04-17,2025-04-18,23.4,378.72,Delivered,217,1
SH11562,Delhi_Warehouse,Kolkata,Ecom Express,2025-04-03,2025-04-06,30.5,546.98,Delivered,465,3
SH11563,Ahmedabad_Warehouse,Chennai,XpressBees,2025-04-01,2025-04-06,8.4,535.48,Delivered,1081,5
SH11564,Pune_Warehouse,Pune,DHL,2025-12-02,2025-12-08,19.1,1035.19,Delivered,2002,6
SH11565,Ahmedabad_Warehouse,Hyderabad,XpressBees,2025-07-23,2025-07-28,28.1,1099.52,In Transit,1965,5
SH11566,Hyderabad_Warehouse,Nagpur,DHL,2025-06-15,2025-06-18,8.4,430.42,Delayed,688,3
SH11567,Mumbai_Warehouse,Kolkata,XpressBees,2025-12-20,2025-12-24,5.6,692.04,Delivered,1084,4
SH11568,Pune_Warehouse,Bengaluru,Delhivery,2025-08-09,2025-08-11,21.8,392.89,Delivered,426,2
SH11569,Delhi_Warehouse,Nagpur,BlueDart,2025-11-28,2025-12-03,6.1,876.54,Delivered,1901,5
SH11570,Ahmedabad_Warehouse,Ahmedabad,BlueDart,2025-12-26,2025-12-30,24.9,503.59,Delivered,653,4
SH11571,Hyderabad_Warehouse,Nashik,DHL,2025-01-29,2025-02-04,34.8,1254.53,Delivered,2009,6
SH11572,Ahmedabad_Warehouse,Kolkata,Ecom Express,2025-05-12,2025-05-19,8.6,1038.29,Delayed,2113,7
SH11573,Pune_Warehouse,Hyderabad,Ecom Express,2025-09-25,2025-10-01,9.2,838.87,Delivered,1738,6
SH11574,Ahmedabad_Warehouse,Jaipur,XpressBees,2025-10-24,2025-10-28,34.2,711.53,Delivered,859,4
SH11575,Ahmedabad_Warehouse,Delhi,Ecom Express,2025-02-24,2025-03-02,18.3,1193.72,In Transit,2385,6
SH11576,Bengaluru_Warehouse,Mumbai,XpressBees,2025-04-27,2025-05-03,31.3,1089.34,Delivered,1731,6
SH11577,Mumbai_Warehouse,Hyderabad,XpressBees,2025-07-20,2025-07-25,14.8,1038.88,Delivered,1632,5
SH11578,Pune_Warehouse,Nagpur,BlueDart,2025-10-19,2025-10-27,15.6,1145.48,Delivered,2149,8
SH11579,Mumbai_Warehouse,Delhi,Ecom Express,2025-02-11,2025-02-17,17.9,1155.24,Delivered,2210,6
SH11580,Hyderabad_Warehouse,Surat,FedEx,2025-08-08,2025-08-11,47.3,546.28,Delivered,240,3
SH11581,Pune_Warehouse,Chennai,Ecom Express,2025-04-19,2025-04-25,29.7,1186.76,Delivered,2210,6
SH11582,Hyderabad_Warehouse,Jaipur,Delhivery,2025-03-20,2025-03-25,10.5,1018.1,Delivered,1925,5
SH11583,Pune_Warehouse,Chennai,BlueDart,2025-07-08,2025-07-11,20.0,520.88,Delivered,556,3
SH11584,Ahmedabad_Warehouse,Kolkata,Delhivery,2025-06-01,2025-06-05,14.1,511.89,Delivered,804,4
SH11585,Hyderabad_Warehouse,Nagpur,FedEx,2025-08-21,2025-08-27,12.3,1046.76,Delivered,1894,6
SH11586,Delhi_Warehouse,Chennai,Delhivery,2025-04-26,2025-04-30,24.4,532.16,Delayed,580,4
SH11587,Delhi_Warehouse,Nagpur,BlueDart,2025-10-28,2025-11-01,21.3,790.02,Delivered,1158,4
SH11588,Mumbai_Warehouse,Kolkata,FedEx,2025-01-29,2025-02-03,8.7,900.2,Delivered,1738,5
SH11589,Mumbai_Warehouse,Pune,XpressBees,2025-11-11,2025-11-16,18.0,913.74,Delayed,1644,5
SH11590,Ahmedabad_Warehouse,Bengaluru,DHL,2025-01-11,2025-01-16,12.0,1086.66,Delivered,2279,5
SH11591,Hyderabad_Warehouse,Kolkata,Ecom Express,2025-09-26,2025-09-30,23.4,406.56,Delivered,323,4
SH11592,Ahmedabad_Warehouse,Hyderabad,FedEx,2025-05-07,,11.6,549.57,Delayed,773,3
SH11593,Bengaluru_Warehouse,Mumbai,FedEx,2025-05-20,2025-05-27,15.7,1219.96,Delivered,2463,7
SH11594,Pune_Warehouse,Kolkata,DHL,2025-01-07,2025-01-12,12.5,816.92,Delivered,1444,5
SH11595,Mumbai_Warehouse,Jaipur,DHL,2025-09-14,2025-09-17,4.4,334.63,Delivered,659,3
SH11596,Hyderabad_Warehouse,Kolkata,DHL,2025-03-02,2025-03-05,45.8,831.4,Delivered,760,3
SH11597,Pune_Warehouse,Mumbai,Ecom Express,2025-08-29,2025-09-01,17.8,618.53,Delayed,881,3
SH11598,Mumbai_Warehouse,Pune,XpressBees,2025-09-22,2025-09-26,46.8,1003.04,Delivered,1408,4
SH11599,Mumbai_Warehouse,Ahmedabad,Delhivery,2025-11-05,2025-11-10,18.4,537.82,Delivered,747,5
SH11600,Bengaluru_Warehouse,Nashik,DHL,2025-09-16,2025-09-21,27.3,1024.36,Delivered,1574,5
SH11601,Ahmedabad_Warehouse,Ahmedabad,XpressBees,2025-04-21,2025-04-26,11.0,583.47,Delivered,1141,5
SH11602,Delhi_Warehouse,Bengaluru,Delhivery,2025-09-27,2025-10-03,11.2,765.2,Delivered,1545,6
SH11603,Ahmedabad_Warehouse,Nashik,Delhivery,2025-10-29,2025-10-31,17.2,402.98,Delivered,430,2
SH11604,Delhi_Warehouse,Chennai,XpressBees,2025-04-26,2025-05-01,46.5,1255.34,Delivered,1578,5
SH11605,Hyderabad_Warehouse,Mumbai,BlueDart,2025-02-15,2025-02-21,8.9,1091.38,Delivered,2316,6
SH11606,Pune_Warehouse,Kolkata,BlueDart,2025-11-21,2025-11-22,3.6,297.86,Delivered,381,1
SH11607,Bengaluru_Warehouse,Pune,Ecom Express,2025-02-23,2025-02-26,33.7,738.6,Delivered,852,3
SH11608,Pune_Warehouse,Ahmedabad,Delhivery,2025-08-05,2025-08-11,28.4,1023.56,Delivered,1749,6
SH11609,Hyderabad_Warehouse,Surat,Ecom Express,2025-03-28,2025-04-01,13.0,855.82,Delivered,1563,4
SH11610,Delhi_Warehouse,Pune,Ecom Express,2025-02-15,2025-02-20,58.0,1263.63,Delivered,1703,5
SH11611,Mumbai_Warehouse,Surat,XpressBees,2025-10-11,2025-10-15,59.6,1163.74,Delivered,1421,4
SH11612,Pune_Warehouse,Delhi,FedEx,2025-02-22,2025-03-01,4.2,747.99,Delivered,1723,7
SH11613,Delhi_Warehouse,Nagpur,DHL,2025-09-02,2025-09-05,10.8,818.52,Delivered,1543,3
SH11614,Delhi_Warehouse,Kolkata,BlueDart,2025-09-10,2025-09-13,17.1,371.82,Delivered,231,3
SH11615,Pune_Warehouse,Nashik,Delhivery,2025-01-22,,23.0,1072.88,Delayed ,1891,5
SH11616,Bengaluru_Warehouse,Bengaluru,Ecom Express,2025-03-05,2025-03-08,20.8,797.68,Delivered,1145,3
SH11617,Ahmedabad_Warehouse,Kolkata,FedEx,2025-10-17,2025-10-19,17.8,337.14,Delivered,176,2
SH11618,Hyderabad_Warehouse,Pune,Ecom Express,2025-07-05,2025-07-09,7.9,585.72,Delivered,1052,4
SH11619,Pune_Warehouse,Pune,Ecom Express,2025-02-14,2025-02-19,24.9,725.83,Delivered,1116,5
SH11620,Hyderabad_Warehouse,Delhi,Ecom Express,2025-12-28,2025-12-30,25.8,382.6,Delivered,262,2
SH11621,Ahmedabad_Warehouse,Jaipur,Ecom Express,2025-04-07,2025-04-15,32.2,1319.04,Delivered,2491,8
SH11622,Pune_Warehouse,Chennai,XpressBees,2025-01-02,2025-01-06,7.1,375.56,Delivered,595,4
SH11623,Pune_Warehouse,Ahmedabad,Delhivery,2025-12-04,2025-12-08,15.2,578.43,Delayed,860,4
SH11624,Mumbai_Warehouse,Hyderabad,BlueDart,2025-01-07,2025-01-10,12.6,756.05,Delivered,1130,3
SH11625,Ahmedabad_Warehouse,Kolkata,BlueDart,2025-07-21,2025-07-27,7.0,1046.36,Delivered,2090,6
SH11626,Hyderabad_Warehouse,Nashik,,2025-12-29,2026-01-04,15.1,946.18,Delivered,1870,6
SH11627,Delhi_Warehouse,Kolkata,FedEx,2025-07-30,2025-08-04,8.3,885.76,Delivered,1939,5
SH11628,Ahmedabad_Warehouse,Delhi,Delhivery,2025-08-02,2025-08-04,6.1,385.51,Delayed,631,2
SH11629,Bengaluru_Warehouse,Delhi,Delhivery,2025-05-22,2025-05-26,28.6,1258.99,In Transit,2122,4
SH11630,Ahmedabad_Warehouse,Surat,Delhivery,2025-02-16,2025-02-22,13.0,,Delivered,2083,6
SH11631,Ahmedabad_Warehouse,Jaipur,BlueDart,2025-07-29,2025-08-02,10.5,697.18,Delivered,1186,4
SH11632,Ahmedabad_Warehouse,Hyderabad,Ecom Express,2025-11-24,2025-11-27,37.2,968.78,Delivered,1387,3
SH11633,Delhi_Warehouse,Delhi,DHL,2025-02-03,2025-02-02,26.3,402.21,Delivered,141,3
SH11634,Bengaluru_Warehouse,Hyderabad,Ecom Express,2025-11-18,2025-11-24,3.3,823.66,Delivered,1913,6
SH11635,Pune_Warehouse,Chennai,Ecom Express,2025-06-01,2025-06-09,23.1,1374.68,Delivered,2405,8
SH11636,Ahmedabad_Warehouse,Pune,XpressBees,2025-07-15,2025-07-19,23.0,721.67,Delivered,1208,4
SH11637,Pune_Warehouse,Nashik,XpressBees,2025-03-02,2025-03-05,14.6,824.84,Delivered,1374,3
SH11638,Delhi_Warehouse,Delhi,BlueDart,2025-08-15,2025-08-20,14.3,721.24,Delivered,1273,5
SH11639,Bengaluru_Warehouse,Hyderabad,DHL,2025-03-08,2025-03-11,4.9,221.12,Delivered,252,3
SH11640,Hyderabad_Warehouse,Chennai,Delhivery,2025-04-10,2025-04-14,57.6,1214.9,Delivered,1568,4
SH11641,Hyderabad_Warehouse,Nashik,DHL,2025-09-21,2025-09-25,15.0,985.12,Delayed,1818,4
SH11642,Ahmedabad_Warehouse,Chennai,FedEx,2025-01-19,2025-01-25,22.3,1270.79,Delivered,2324,6
SH11643,Hyderabad_Warehouse,Kolkata,Ecom Express,2025-06-13,2025-06-18,15.6,1248.57,Delivered,2328,5
SH11644,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-08-06,2025-08-11,10.6,774.64,Delivered,1255,5
SH11645,Bengaluru_Warehouse,Surat,Delhivery,2025-02-18,2025-02-24,30.1,1362.1,Delivered,2400,6
SH11646,Delhi_Warehouse,Kolkata,Ecom Express,2025-04-18,2025-04-24,19.6,905.75,Delivered,1345,6
SH11647,Ahmedabad_Warehouse,Chennai,DHL,2025-05-06,2025-05-09,15.1,895.12,Delivered,1623,3
SH11648,Delhi_Warehouse,Bengaluru,Ecom Express,2025-08-31,2025-09-05,22.1,967.61,Delivered,1525,5
SH11649,Bengaluru_Warehouse,Delhi,Delhivery,2025-12-23,2025-12-31,16.6,1293.42,Delivered,2497,8
SH11650,Pune_Warehouse,Kolkata,BlueDart,2025-11-02,2025-11-07,48.8,1244.53,Delayed,1857,5
SH11651,Delhi_Warehouse,Hyderabad,BlueDart,2025-03-11,2025-03-13,29.4,484.35,Delivered,344,2
SH11652,Delhi_Warehouse,Mumbai,Delhivery,2025-01-07,2025-01-09,24.5,410.84,Delivered,226,2
SH11653,Pune_Warehouse,Nagpur,Delhivery,2025-01-19,2025-01-22,5.3,,Delivered,1054,3
SH11654,Hyderabad_Warehouse,Bengaluru,BlueDart,2025-08-06,2025-08-11,25.1,867.52,Delivered,1313,5
SH11655,Hyderabad_Warehouse,Surat,FedEx,2025-02-27,2025-03-03,24.7,1046.5,Delayed,1688,4
SH11656,Hyderabad_Warehouse,Kolkata,FedEx,2025-03-26,2025-03-30,8.4,666.71,Delayed,1230,4
SH11657,Mumbai_Warehouse,Pune,BlueDart,2025-11-06,2025-11-11,5.2,512.91,Delivered,1311,5
SH11658,Pune_Warehouse,Kolkata,FedEx,2025-11-15,2025-11-21,28.7,1386.03,Delivered,2309,6
SH11659,Pune_Warehouse,Surat,Delhivery,2025-11-03,2025-11-06,31.0,692.53,Delivered,870,3
SH11660,Hyderabad_Warehouse,Chennai,XpressBees,2025-04-03,2025-04-08,11.3,659.55,Delivered,1259,5
SH11661,Ahmedabad_Warehouse,Delhi,DHL,2025-08-15,2025-08-20,10.9,,Delivered,1416,5
SH11662,Delhi_Warehouse,Nagpur,FedEx,2025-08-11,2025-08-14,19.4,729.14,Delivered,1197,3
SH11663,Pune_Warehouse,Kolkata,DHL,2025-03-09,2025-03-14,12.9,1175.94,Delivered,2422,5
SH11664,Bengaluru_Warehouse,Chennai,XpressBees,2025-07-22,2025-07-28,5.2,1095.02,Delivered,2408,6
SH11665,Ahmedabad_Warehouse,Hyderabad,Ecom Express,2025-07-11,2025-07-16,8.3,661.97,Delivered,1307,5
SH11666,Delhi_Warehouse,Nagpur,FedEx,2025-05-25,2025-05-29,21.7,778.27,Delivered,1154,4
SH11667,Pune_Warehouse,Bengaluru,BlueDart,2025-10-02,2025-10-07,8.7,892.68,Delivered,1493,5
SH11668,Bengaluru_Warehouse,Delhi,Ecom Express,2025-09-05,2025-09-07,32.0,604.19,Delivered,493,2
SH11669,Ahmedabad_Warehouse,Nagpur,XpressBees,2025-07-14,2025-07-17,24.4,808.62,Delayed,1094,3
SH11670,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-09-22,2025-09-26,22.3,492.81,In Transit,581,4
SH11671,Bengaluru_Warehouse,Nashik,FedEx,2025-10-06,2025-10-08,19.1,417.37,Delivered,403,2
SH11672,Hyderabad_Warehouse,Jaipur,Ecom Express,2025-07-26,,10.2,309.02,Delivered,283,2
SH11673,Mumbai_Warehouse,Delhi,Ecom Express,2025-04-08,2025-04-11,26.6,894.78,Delivered,1488,3
SH11674,Hyderabad_Warehouse,Jaipur,Delhivery,2025-10-04,2025-10-05,10.0,163.0,In Transit,51,1
SH11675,Mumbai_Warehouse,Bengaluru,DHL,2025-09-19,2025-09-25,33.1,1094.21,Delivered,1633,6
SH11676,Delhi_Warehouse,Kolkata,Ecom Express,2025-12-25,2025-12-28,44.1,980.18,Delivered,1108,3
SH11677,Delhi_Warehouse,Kolkata,DHL,2025-02-24,2025-02-28,19.5,647.62,Delivered,948,4
SH11678,Hyderabad_Warehouse,Hyderabad,XpressBees,2025-06-03,2025-06-06,40.5,1171.22,Delivered,1935,3
SH11679,Pune_Warehouse,Nagpur,XpressBees,2025-12-04,2025-12-08,8.4,710.54,Delivered,1370,4
SH11680,Pune_Warehouse,Nashik,Delhivery,2025-07-07,2025-07-12,24.6,985.57,Delayed,1847,5
SH11681,Ahmedabad_Warehouse,Surat,Delhivery,2025-12-11,2025-12-18,17.5,983.85,Delayed,1788,7
SH11682,Delhi_Warehouse,Nashik,DHL,2025-01-05,2025-01-06,29.0,394.31,Delivered,128,1
SH11683,Hyderabad_Warehouse,Kolkata,XpressBees,2025-01-13,2025-01-16,3.5,337.62,Delivered,578,3
SH11684,Bengaluru_Warehouse,Kolkata,FedEx,2025-10-18,2025-10-24,27.9,938.18,Delivered,1447,6
SH11685,Bengaluru_Warehouse,Nashik,FedEx,2025-05-11,2025-05-17,11.0,1221.65,In Transit,2441,6
SH11686,Hyderabad_Warehouse,Mumbai,Ecom Express,2025-07-09,2025-07-11,18.1,427.74,Delivered,428,2
SH11687,Hyderabad_Warehouse,Nagpur,XpressBees,2025-06-06,2025-06-08,57.0,627.78,Delivered,308,2
SH11688,Ahmedabad_Warehouse,Kolkata,BlueDart,2025-05-29,2025-06-03,25.1,1268.94,Delivered,2356,5
SH11689,Hyderabad_Warehouse,Nagpur,Delhivery,2025-12-09,2025-12-15,23.0,1314.02,Delivered,2419,6
SH11690,Pune_Warehouse,Mumbai,Delhivery,2025-02-04,2025-02-08,21.8,545.33,Delivered,460,4
SH11691,Pune_Warehouse,Jaipur,FedEx,2025-10-09,2025-10-13,35.3,799.37,Delivered,1034,4
SH11692,Ahmedabad_Warehouse,Bengaluru,Delhivery,2025-11-21,2025-11-26,29.6,1027.6,Delayed,1585,5
SH11693,Delhi_Warehouse,Kolkata,XpressBees,2025-08-28,2025-08-31,22.0,537.06,Delayed,528,3
SH11694,Pune_Warehouse,Chennai,BlueDart,2025-05-25,2025-05-29,20.2,597.47,Delayed,849,4
SH11695,Mumbai_Warehouse,Chennai,Ecom Express,2025-02-28,2025-03-04,19.3,734.77,Delivered,1018,4
SH11696,Bengaluru_Warehouse,Bengaluru,Ecom Express,2025-09-07,2025-09-11,16.8,970.16,Delivered,1622,4
SH11697,Bengaluru_Warehouse,Delhi,XpressBees,2025-06-21,2025-06-26,7.0,553.52,Delivered,805,5
SH11698,Hyderabad_Warehouse,Chennai,Ecom Express,2025-02-24,2025-03-01,24.8,761.21,Delivered,1060,5
SH11699,Hyderabad_Warehouse,Pune,XpressBees,2025-05-12,2025-05-16,11.8,628.89,Delivered,759,4
SH11700,Hyderabad_Warehouse,Pune,Ecom Express,2025-12-17,2025-12-22,15.5,980.53,Delivered,1911,5
SH11701,Bengaluru_Warehouse,Mumbai,XpressBees,2025-04-07,2025-04-09,30.9,637.97,Delivered,425,2
SH11702,Ahmedabad_Warehouse,Ahmedabad,Ecom Express,2025-03-07,2025-03-10,17.1,525.91,Delivered,615,3
SH11703,Ahmedabad_Warehouse,Mumbai,XpressBees,2025-09-06,2025-09-09,16.2,569.46,Delivered,662,3
SH11704,Hyderabad_Warehouse,Ahmedabad,XpressBees,2025-03-14,2025-03-19,19.5,1181.55,Delivered,2270,5
SH11705,Delhi_Warehouse,Nashik,XpressBees,2025-12-02,2025-12-09,14.1,1239.18,Delivered,2364,7
SH11706,Pune_Warehouse,Kolkata,Delhivery,2025-11-10,2025-11-15,56.2,1172.1,Delivered,1276,5
SH11707,Mumbai_Warehouse,Hyderabad,Ecom Express,2025-12-25,2025-12-28,51.5,,Delayed,433,3
SH11708,Ahmedabad_Warehouse,Pune,XpressBees,2025-11-30,2025-12-05,50.6,1300.38,Delivered,1903,5
SH11709,Hyderabad_Warehouse,Nagpur,BlueDart,2025-03-30,2025-04-02,21.9,675.9,Delivered,1256,3
SH11710,Ahmedabad_Warehouse,Bengaluru,DHL,2025-03-19,2025-03-25,11.2,1060.83,Delayed,2132,6
SH11711,Hyderabad_Warehouse,Delhi,XpressBees,2025-05-06,2025-05-09,31.4,,Delayed,932,3
SH11712,Delhi_Warehouse,Jaipur,Delhivery,2025-06-21,2025-06-28,14.2,1237.88,Delayed,2498,7
SH11713,Mumbai_Warehouse,Surat,BlueDart,2025-11-18,2025-11-24,33.2,1374.34,Delayed,2027,6
SH11714,Mumbai_Warehouse,Surat,Ecom Express,2025-09-25,2025-09-29,10.9,518.29,In Transit,598,4
SH11715,Hyderabad_Warehouse,Hyderabad,DHL,2025-08-24,2025-08-28,22.9,963.24,Delivered,1828,4
SH11716,Pune_Warehouse,Kolkata,BlueDart,2025-11-17,2025-11-20,36.2,734.53,In Transit,753,3
SH11717,Delhi_Warehouse,Nashik,FedEx,2025-08-24,2025-08-27,14.8,630.68,In Transit,907,3
SH11718,Ahmedabad_Warehouse,Kolkata,FedEx,2025-05-19,2025-05-22,14.7,464.83,Delivered,663,3
SH11719,Delhi_Warehouse,Surat,XpressBees,2025-05-31,2025-06-06,5.7,861.5,Delayed,1722,6
SH11720,Ahmedabad_Warehouse,Ahmedabad,Delhivery,2025-07-08,2025-07-12,11.1,481.01,Delayed,694,4
SH11721,Bengaluru_Warehouse,Ahmedabad,DHL,2025-02-02,2025-02-08,21.6,867.84,Delivered,1615,6
SH11722,Hyderabad_Warehouse,Ahmedabad,BlueDart,2025-09-28,2025-10-03,23.8,845.92,Delayed,1477,5
SH11723,Mumbai_Warehouse,Mumbai,FedEx,2025-08-27,2025-09-01,26.1,1105.13,Delivered,1890,5
SH11724,Delhi_Warehouse,Kolkata,XpressBees,2025-09-24,2025-09-30,4.1,1164.02,Delivered,2485,6
SH11725,Pune_Warehouse,Nagpur,FedEx,2025-07-14,2025-07-15,14.2,191.55,Delivered,71,1
SH11726,Mumbai_Warehouse,Kolkata,BlueDart,2025-10-13,2025-10-21,6.2,1129.35,Delivered,2477,8
SH11727,Ahmedabad_Warehouse,Pune,BlueDart,2025-12-13,2025-12-15,20.9,386.27,Delayed,318,2
SH11728,Bengaluru_Warehouse,Chennai,FedEx,2025-07-28,2025-08-02,4.9,733.61,Delayed,1341,5
SH11729,Delhi_Warehouse,Bengaluru,Ecom Express,2025-06-12,2025-06-16,7.7,512.94,Delivered,885,4
SH11730,Delhi_Warehouse,Chennai,Delhivery,2025-02-08,2025-02-12,29.3,1097.02,In Transit,1616,4
SH11731,Pune_Warehouse,Surat,BlueDart,2025-10-12,2025-10-17,12.0,907.29,Delivered,1818,5
SH11732,Mumbai_Warehouse,Kolkata,BlueDart,2025-11-26,2025-12-03,40.7,1342.51,In Transit,2157,7
SH11733,Ahmedabad_Warehouse,Kolkata,Ecom Express,2025-09-13,2025-09-17,26.5,720.46,Delivered,1035,4
SH11734,Mumbai_Warehouse,Pune,DHL,2025-11-12,2025-11-18,14.8,1219.26,Delivered,2336,6
